first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
05/09/2021,11/09/2021,20-24,Women,27898,2145,0
05/09/2021,11/09/2021,25-29,Men,22204,1709,0
05/09/2021,11/09/2021,25-29,Not Binary,656,34,0
05/09/2021,11/09/2021,25-29,Women,28404,2197,0
05/09/2021,11/09/2021,30-34,Men,22530,1635,0
05/09/2021,11/09/2021,30-34,Not Binary,703,36,0
05/09/2021,11/09/2021,30-34,Women,31020,2223,0
05/09/2021,11/09/2021,35-39,Men,24302,1537,0
05/09/2021,11/09/2021,35-39,Not Binary,583,50,0
05/09/2021,11/09/2021,35-39,Women,33259,2169,0
05/09/2021,11/09/2021,40-44,Men,22991,1245,0
05/09/2021,11/09/2021,40-44,Not Binary,504,29,0
05/09/2021,11/09/2021,40-44,Women,29836,1628,0
05/09/2021,11/09/2021,45-49,Men,19215,901,0
05/09/2021,11/09/2021,45-49,Not Binary,424,32,0
05/09/2021,11/09/2021,45-49,Women,24786,1217,0
05/09/2021,11/09/2021,50-54,Men,13474,557,0
05/09/2021,11/09/2021,50-54,Not Binary,299,0,0
05/09/2021,11/09/2021,50-54,Women,17855,774,0
05/09/2021,11/09/2021,55-59,Men,10128,392,0
05/09/2021,11/09/2021,55-59,Not Binary,240,0,0
05/09/2021,11/09/2021,55-59,Women,14218,539,0
05/09/2021,11/09/2021,60-64,Men,8289,294,0
05/09/2021,11/09/2021,60-64,Not Binary,241,0,0
05/09/2021,11/09/2021,60-64,Women,12284,379,0
05/09/2021,11/09/2021,65-69,Men,6977,210,0
05/09/2021,11/09/2021,65-69,Not Binary,229,0,0
05/09/2021,11/09/2021,65-69,Women,9175,261,0
05/09/2021,11/09/2021,70-74,Men,5806,156,0
05/09/2021,11/09/2021,70-74,Not Binary,168,0,0
05/09/2021,11/09/2021,70-74,Women,7192,195,0
05/09/2021,11/09/2021,75-79,Men,3083,77,0
05/09/2021,11/09/2021,75-79,Not Binary,75,0,0
05/09/2021,11/09/2021,75-79,Women,4053,101,16
05/09/2021,11/09/2021,80+,Men,4950,151,44
05/09/2021,11/09/2021,80+,Not Binary,99,0,0
05/09/2021,11/09/2021,80+,Women,10076,239,43
05/09/2021,11/09/2021,NULL,Men,2369,80,0
05/09/2021,11/09/2021,NULL,Not Binary,869,17,0
05/09/2021,11/09/2021,NULL,Women,2407,90,0
12/09/2021,18/09/2021,0-19,Men,235890,14582,0
12/09/2021,18/09/2021,0-19,Not Binary,7572,692,0
12/09/2021,18/09/2021,0-19,Women,247689,15049,0
12/09/2021,18/09/2021,20-24,Men,18920,1368,0
12/09/2021,18/09/2021,20-24,Not Binary,1008,56,0
12/09/2021,18/09/2021,20-24,Women,27461,2004,0
12/09/2021,18/09/2021,25-29,Men,19698,1447,0
12/09/2021,18/09/2021,25-29,Not Binary,847,51,0
12/09/2021,18/09/2021,25-29,Women,29861,1984,0
12/09/2021,18/09/2021,30-34,Men,22299,1506,0
12/09/2021,18/09/2021,30-34,Not Binary,840,44,0
12/09/2021,18/09/2021,30-34,Women,34556,2361,0
12/09/2021,18/09/2021,35-39,Men,23711,1454,0
12/09/2021,18/09/2021,35-39,Not Binary,682,46,0
12/09/2021,18/09/2021,35-39,Women,35133,2228,0
12/09/2021,18/09/2021,40-44,Men,21951,1265,0
12/09/2021,18/09/2021,40-44,Not Binary,578,34,0
12/09/2021,18/09/2021,40-44,Women,30547,1622,0
12/09/2021,18/09/2021,45-49,Men,18974,916,0
12/09/2021,18/09/2021,45-49,Not Binary,487,39,0
12/09/2021,18/09/2021,45-49,Women,25849,1130,0
12/09/2021,18/09/2021,50-54,Men,13747,570,0
12/09/2021,18/09/2021,50-54,Not Binary,391,19,0
12/09/2021,18/09/2021,50-54,Women,19815,748,0
12/09/2021,18/09/2021,55-59,Men,10518,365,0
12/09/2021,18/09/2021,55-59,Not Binary,313,0,0
12/09/2021,18/09/2021,55-59,Women,15931,517,0
12/09/2021,18/09/2021,60-64,Men,9052,307,0
12/09/2021,18/09/2021,60-64,Not Binary,309,15,0
12/09/2021,18/09/2021,60-64,Women,13856,378,0
12/09/2021,18/09/2021,65-69,Men,7700,215,0
12/09/2021,18/09/2021,65-69,Not Binary,242,0,0
12/09/2021,18/09/2021,65-69,Women,10675,285,0
12/09/2021,18/09/2021,70-74,Men,6157,159,0
12/09/2021,18/09/2021,70-74,Not Binary,214,0,0
12/09/2021,18/09/2021,70-74,Women,8132,189,0
12/09/2021,18/09/2021,75-79,Men,3391,95,0
12/09/2021,18/09/2021,75-79,Not Binary,108,0,0
12/09/2021,18/09/2021,75-79,Women,4672,107,0
12/09/2021,18/09/2021,80+,Men,5653,142,31
12/09/2021,18/09/2021,80+,Not Binary,97,0,0
12/09/2021,18/09/2021,80+,Women,12400,228,31
12/09/2021,18/09/2021,NULL,Men,2719,84,0
12/09/2021,18/09/2021,NULL,Not Binary,1289,16,0
12/09/2021,18/09/2021,NULL,Women,2636,84,0
19/09/2021,25/09/2021,0-19,Men,202831,10769,0
19/09/2021,25/09/2021,0-19,Not Binary,5603,369,0
19/09/2021,25/09/2021,0-19,Women,209785,11173,0
19/09/2021,25/09/2021,20-24,Men,15734,870,0
19/09/2021,25/09/2021,20-24,Not Binary,639,42,0
19/09/2021,25/09/2021,20-24,Women,23772,1343,0
19/09/2021,25/09/2021,25-29,Men,18262,1026,0
19/09/2021,25/09/2021,25-29,Not Binary,570,24,0
19/09/2021,25/09/2021,25-29,Women,27053,1496,0
19/09/2021,25/09/2021,30-34,Men,20214,1087,0
19/09/2021,25/09/2021,30-34,Not Binary,655,32,0
19/09/2021,25/09/2021,30-34,Women,30407,1848,0
19/09/2021,25/09/2021,35-39,Men,21004,1063,0
19/09/2021,25/09/2021,35-39,Not Binary,496,31,0
19/09/2021,25/09/2021,35-39,Women,29441,1678,0
19/09/2021,25/09/2021,40-44,Men,19712,942,0
19/09/2021,25/09/2021,40-44,Not Binary,449,21,0
19/09/2021,25/09/2021,40-44,Women,26267,1249,0
19/09/2021,25/09/2021,45-49,Men,17453,671,0
19/09/2021,25/09/2021,45-49,Not Binary,407,22,0
19/09/2021,25/09/2021,45-49,Women,22833,853,0
19/09/2021,25/09/2021,50-54,Men,13207,432,0
19/09/2021,25/09/2021,50-54,Not Binary,345,0,0
19/09/2021,25/09/2021,50-54,Women,18352,565,0
19/09/2021,25/09/2021,55-59,Men,10759,318,0
19/09/2021,25/09/2021,55-59,Not Binary,280,0,0
19/09/2021,25/09/2021,55-59,Women,15161,447,0
19/09/2021,25/09/2021,60-64,Men,9134,277,0
19/09/2021,25/09/2021,60-64,Not Binary,301,0,0
19/09/2021,25/09/2021,60-64,Women,13198,318,0
19/09/2021,25/09/2021,65-69,Men,7815,175,0
19/09/2021,25/09/2021,65-69,Not Binary,234,0,0
19/09/2021,25/09/2021,65-69,Women,10243,260,0
19/09/2021,25/09/2021,70-74,Men,6243,124,0
19/09/2021,25/09/2021,70-74,Not Binary,216,0,0
19/09/2021,25/09/2021,70-74,Women,8023,182,0
19/09/2021,25/09/2021,75-79,Men,3442,92,0
19/09/2021,25/09/2021,75-79,Not Binary,139,0,0
19/09/2021,25/09/2021,75-79,Women,4456,87,0
19/09/2021,25/09/2021,80+,Men,5420,105,27
19/09/2021,25/09/2021,80+,Not Binary,113,0,0
19/09/2021,25/09/2021,80+,Women,10994,184,42
19/09/2021,25/09/2021,NULL,Men,2051,45,0
19/09/2021,25/09/2021,NULL,Not Binary,860,0,0
19/09/2021,25/09/2021,NULL,Women,1978,52,0
26/09/2021,02/10/2021,0-19,Men,131490,6259,0
26/09/2021,02/10/2021,0-19,Not Binary,4196,235,0
26/09/2021,02/10/2021,0-19,Women,139144,6947,0
26/09/2021,02/10/2021,20-24,Men,17362,551,0
26/09/2021,02/10/2021,20-24,Not Binary,667,24,0
26/09/2021,02/10/2021,20-24,Women,26927,958,0
26/09/2021,02/10/2021,25-29,Men,20855,640,0
26/09/2021,02/10/2021,25-29,Not Binary,573,0,0
26/09/2021,02/10/2021,25-29,Women,29826,941,0
26/09/2021,02/10/2021,30-34,Men,20369,610,0
26/09/2021,02/10/2021,30-34,Not Binary,579,25,0
26/09/2021,02/10/2021,30-34,Women,29372,1119,0
26/09/2021,02/10/2021,35-39,Men,18971,621,0
26/09/2021,02/10/2021,35-39,Not Binary,489,18,0
26/09/2021,02/10/2021,35-39,Women,26600,1063,0
26/09/2021,02/10/2021,40-44,Men,17805,580,0
26/09/2021,02/10/2021,40-44,Not Binary,382,16,0
26/09/2021,02/10/2021,40-44,Women,24548,795,0
26/09/2021,02/10/2021,45-49,Men,17007,446,0
26/09/2021,02/10/2021,45-49,Not Binary,378,0,0
26/09/2021,02/10/2021,45-49,Women,23681,585,0
26/09/2021,02/10/2021,50-54,Men,14250,261,0
26/09/2021,02/10/2021,50-54,Not Binary,313,0,0
26/09/2021,02/10/2021,50-54,Women,20916,387,0
26/09/2021,02/10/2021,55-59,Men,12009,221,0
26/09/2021,02/10/2021,55-59,Not Binary,284,0,0
26/09/2021,02/10/2021,55-59,Women,17208,294,0
26/09/2021,02/10/2021,60-64,Men,10130,134,0
26/09/2021,02/10/2021,60-64,Not Binary,271,0,0
26/09/2021,02/10/2021,60-64,Women,14580,223,0
26/09/2021,02/10/2021,65-69,Men,8434,122,0
26/09/2021,02/10/2021,65-69,Not Binary,215,0,0
26/09/2021,02/10/2021,65-69,Women,10725,171,0
26/09/2021,02/10/2021,70-74,Men,6711,76,0
26/09/2021,02/10/2021,70-74,Not Binary,180,0,0
26/09/2021,02/10/2021,70-74,Women,7961,110,0
26/09/2021,02/10/2021,75-79,Men,3504,53,0
26/09/2021,02/10/2021,75-79,Not Binary,117,0,0
26/09/2021,02/10/2021,75-79,Women,4493,83,0
26/09/2021,02/10/2021,80+,Men,5569,96,23
26/09/2021,02/10/2021,80+,Not Binary,99,0,0
26/09/2021,02/10/2021,80+,Women,11912,130,29
26/09/2021,02/10/2021,NULL,Men,2292,55,0
26/09/2021,02/10/2021,NULL,Not Binary,1143,0,0
26/09/2021,02/10/2021,NULL,Women,2278,51,0
03/10/2021,09/10/2021,0-19,Men,126890,4229,0
03/10/2021,09/10/2021,0-19,Not Binary,5057,144,0
03/10/2021,09/10/2021,0-19,Women,131998,4409,0
03/10/2021,09/10/2021,20-24,Men,19765,350,0
03/10/2021,09/10/2021,20-24,Not Binary,1613,26,0
03/10/2021,09/10/2021,20-24,Women,32514,627,0
03/10/2021,09/10/2021,25-29,Men,22300,441,0
03/10/2021,09/10/2021,25-29,Not Binary,785,0,0
03/10/2021,09/10/2021,25-29,Women,32296,688,0
03/10/2021,09/10/2021,30-34,Men,19821,398,0
03/10/2021,09/10/2021,30-34,Not Binary,766,0,0
03/10/2021,09/10/2021,30-34,Women,30316,702,0
03/10/2021,09/10/2021,35-39,Men,19175,403,0
03/10/2021,09/10/2021,35-39,Not Binary,587,0,0
03/10/2021,09/10/2021,35-39,Women,28399,611,0
03/10/2021,09/10/2021,40-44,Men,17285,326,0
03/10/2021,09/10/2021,40-44,Not Binary,457,0,0
03/10/2021,09/10/2021,40-44,Women,25076,504,0
03/10/2021,09/10/2021,45-49,Men,15752,262,0
03/10/2021,09/10/2021,45-49,Not Binary,459,0,0
03/10/2021,09/10/2021,45-49,Women,22308,324,0
03/10/2021,09/10/2021,50-54,Men,12127,196,0
03/10/2021,09/10/2021,50-54,Not Binary,415,0,0
03/10/2021,09/10/2021,50-54,Women,18103,267,0
03/10/2021,09/10/2021,55-59,Men,10001,140,0
03/10/2021,09/10/2021,55-59,Not Binary,413,0,0
03/10/2021,09/10/2021,55-59,Women,15034,181,0
03/10/2021,09/10/2021,60-64,Men,8571,97,0
03/10/2021,09/10/2021,60-64,Not Binary,395,0,0
03/10/2021,09/10/2021,60-64,Women,13127,147,0
03/10/2021,09/10/2021,65-69,Men,7347,81,0
03/10/2021,09/10/2021,65-69,Not Binary,333,0,0
03/10/2021,09/10/2021,65-69,Women,10297,107,0
03/10/2021,09/10/2021,70-74,Men,6147,63,0
03/10/2021,09/10/2021,70-74,Not Binary,273,0,0
03/10/2021,09/10/2021,70-74,Women,8077,84,0
03/10/2021,09/10/2021,75-79,Men,3280,32,0
03/10/2021,09/10/2021,75-79,Not Binary,147,0,0
03/10/2021,09/10/2021,75-79,Women,4507,39,0
03/10/2021,09/10/2021,80+,Men,5332,57,0
03/10/2021,09/10/2021,80+,Not Binary,117,0,0
03/10/2021,09/10/2021,80+,Women,11502,71,20
03/10/2021,09/10/2021,NULL,Men,2231,27,0
03/10/2021,09/10/2021,NULL,Not Binary,936,0,0
03/10/2021,09/10/2021,NULL,Women,2409,34,0
10/10/2021,16/10/2021,0-19,Men,126342,3093,0
10/10/2021,16/10/2021,0-19,Not Binary,5052,105,0
10/10/2021,16/10/2021,0-19,Women,134324,3535,0
10/10/2021,16/10/2021,20-24,Men,15640,198,0
10/10/2021,16/10/2021,20-24,Not Binary,1038,0,0
10/10/2021,16/10/2021,20-24,Women,25079,320,0
10/10/2021,16/10/2021,25-29,Men,17855,208,0
10/10/2021,16/10/2021,25-29,Not Binary,803,0,0
10/10/2021,16/10/2021,25-29,Women,26615,368,0
10/10/2021,16/10/2021,30-34,Men,17746,226,0
10/10/2021,16/10/2021,30-34,Not Binary,817,0,0
10/10/2021,16/10/2021,30-34,Women,26528,410,0
10/10/2021,16/10/2021,35-39,Men,17721,221,0
10/10/2021,16/10/2021,35-39,Not Binary,648,0,0
10/10/2021,16/10/2021,35-39,Women,25776,392,0
10/10/2021,16/10/2021,40-44,Men,16541,207,0
10/10/2021,16/10/2021,40-44,Not Binary,601,0,0
10/10/2021,16/10/2021,40-44,Women,23502,326,0
10/10/2021,16/10/2021,45-49,Men,15106,154,0
10/10/2021,16/10/2021,45-49,Not Binary,598,0,0
10/10/2021,16/10/2021,45-49,Women,20934,229,0
10/10/2021,16/10/2021,50-54,Men,11930,106,0
10/10/2021,16/10/2021,50-54,Not Binary,530,0,0
10/10/2021,16/10/2021,50-54,Women,16965,140,0
10/10/2021,16/10/2021,55-59,Men,9493,81,0
10/10/2021,16/10/2021,55-59,Not Binary,508,0,0
10/10/2021,16/10/2021,55-59,Women,14219,123,0
10/10/2021,16/10/2021,60-64,Men,8161,54,0
10/10/2021,16/10/2021,60-64,Not Binary,523,0,0
10/10/2021,16/10/2021,60-64,Women,12556,100,0
10/10/2021,16/10/2021,65-69,Men,7201,61,0
10/10/2021,16/10/2021,65-69,Not Binary,419,0,0
10/10/2021,16/10/2021,65-69,Women,9879,77,0
10/10/2021,16/10/2021,70-74,Men,5971,33,0
10/10/2021,16/10/2021,70-74,Not Binary,349,0,0
10/10/2021,16/10/2021,70-74,Women,7821,39,0
10/10/2021,16/10/2021,75-79,Men,3154,21,0
10/10/2021,16/10/2021,75-79,Not Binary,189,0,0
10/10/2021,16/10/2021,75-79,Women,4233,31,0
10/10/2021,16/10/2021,80+,Men,4687,36,17
10/10/2021,16/10/2021,80+,Not Binary,129,0,0
10/10/2021,16/10/2021,80+,Women,9575,49,0
10/10/2021,16/10/2021,NULL,Men,2294,32,0
10/10/2021,16/10/2021,NULL,Not Binary,992,0,0
10/10/2021,16/10/2021,NULL,Women,2315,44,0
17/10/2021,23/10/2021,0-19,Men,102630,2052,0
17/10/2021,23/10/2021,0-19,Not Binary,4093,70,0
17/10/2021,23/10/2021,0-19,Women,115232,2349,0
17/10/2021,23/10/2021,20-24,Men,15138,107,0
17/10/2021,23/10/2021,20-24,Not Binary,994,0,0
17/10/2021,23/10/2021,20-24,Women,24315,186,0
17/10/2021,23/10/2021,25-29,Men,16655,114,0
17/10/2021,23/10/2021,25-29,Not Binary,777,0,0
17/10/2021,23/10/2021,25-29,Women,25727,231,0
17/10/2021,23/10/2021,30-34,Men,17570,151,0
17/10/2021,23/10/2021,30-34,Not Binary,780,0,0
17/10/2021,23/10/2021,30-34,Women,26519,285,0
17/10/2021,23/10/2021,35-39,Men,17438,151,0
17/10/2021,23/10/2021,35-39,Not Binary,705,0,0
17/10/2021,23/10/2021,35-39,Women,25526,275,0
17/10/2021,23/10/2021,40-44,Men,16430,143,0
17/10/2021,23/10/2021,40-44,Not Binary,630,0,0
17/10/2021,23/10/2021,40-44,Women,23389,207,0
17/10/2021,23/10/2021,45-49,Men,15186,105,0
17/10/2021,23/10/2021,45-49,Not Binary,634,0,0
17/10/2021,23/10/2021,45-49,Women,21151,141,0
17/10/2021,23/10/2021,50-54,Men,12014,61,0
17/10/2021,23/10/2021,50-54,Not Binary,588,0,0
17/10/2021,23/10/2021,50-54,Women,17189,85,0
17/10/2021,23/10/2021,55-59,Men,9565,40,0
17/10/2021,23/10/2021,55-59,Not Binary,558,0,0
17/10/2021,23/10/2021,55-59,Women,14213,63,0
17/10/2021,23/10/2021,60-64,Men,8265,40,0
17/10/2021,23/10/2021,60-64,Not Binary,500,0,0
17/10/2021,23/10/2021,60-64,Women,12564,63,0
17/10/2021,23/10/2021,65-69,Men,7176,19,0
17/10/2021,23/10/2021,65-69,Not Binary,472,0,0
17/10/2021,23/10/2021,65-69,Women,10134,36,0
17/10/2021,23/10/2021,70-74,Men,5803,30,0
17/10/2021,23/10/2021,70-74,Not Binary,367,0,0
17/10/2021,23/10/2021,70-74,Women,7888,25,0
17/10/2021,23/10/2021,75-79,Men,3108,19,0
17/10/2021,23/10/2021,75-79,Not Binary,213,0,0
17/10/2021,23/10/2021,75-79,Women,4171,21,0
17/10/2021,23/10/2021,80+,Men,4365,22,0
17/10/2021,23/10/2021,80+,Not Binary,142,0,0
17/10/2021,23/10/2021,80+,Women,8989,33,0
17/10/2021,23/10/2021,NULL,Men,2207,26,0
17/10/2021,23/10/2021,NULL,Not Binary,967,0,0
17/10/2021,23/10/2021,NULL,Women,2440,19,0
24/10/2021,30/10/2021,0-19,Men,87769,1287,0
24/10/2021,30/10/2021,0-19,Not Binary,4528,37,0
24/10/2021,30/10/2021,0-19,Women,96241,1452,0
24/10/2021,30/10/2021,20-24,Men,13525,54,0
24/10/2021,30/10/2021,20-24,Not Binary,1188,0,0
24/10/2021,30/10/2021,20-24,Women,22112,139,0
24/10/2021,30/10/2021,25-29,Men,15562,85,0
24/10/2021,30/10/2021,25-29,Not Binary,828,0,0
24/10/2021,30/10/2021,25-29,Women,23632,141,0
24/10/2021,30/10/2021,30-34,Men,16435,86,0
24/10/2021,30/10/2021,30-34,Not Binary,998,0,0
24/10/2021,30/10/2021,30-34,Women,24171,201,0
24/10/2021,30/10/2021,35-39,Men,16438,92,0
24/10/2021,30/10/2021,35-39,Not Binary,816,0,0
24/10/2021,30/10/2021,35-39,Women,23021,169,0
24/10/2021,30/10/2021,40-44,Men,15241,95,0
24/10/2021,30/10/2021,40-44,Not Binary,748,0,0
24/10/2021,30/10/2021,40-44,Women,21716,164,0
24/10/2021,30/10/2021,45-49,Men,14302,75,0
24/10/2021,30/10/2021,45-49,Not Binary,781,0,0
24/10/2021,30/10/2021,45-49,Women,19787,99,0
24/10/2021,30/10/2021,50-54,Men,11577,34,0
24/10/2021,30/10/2021,50-54,Not Binary,735,0,0
24/10/2021,30/10/2021,50-54,Women,17036,50,0
24/10/2021,30/10/2021,55-59,Men,9344,36,0
24/10/2021,30/10/2021,55-59,Not Binary,635,0,0
24/10/2021,30/10/2021,55-59,Women,14118,59,0
24/10/2021,30/10/2021,60-64,Men,8339,32,0
24/10/2021,30/10/2021,60-64,Not Binary,628,0,0
24/10/2021,30/10/2021,60-64,Women,12594,37,0
24/10/2021,30/10/2021,65-69,Men,7034,16,0
24/10/2021,30/10/2021,65-69,Not Binary,543,0,0
24/10/2021,30/10/2021,65-69,Women,9903,36,0
24/10/2021,30/10/2021,70-74,Men,5644,0,0
24/10/2021,30/10/2021,70-74,Not Binary,439,0,0
24/10/2021,30/10/2021,70-74,Women,7857,24,0
24/10/2021,30/10/2021,75-79,Men,3153,0,0
24/10/2021,30/10/2021,75-79,Not Binary,230,0,0
24/10/2021,30/10/2021,75-79,Women,4105,0,0
24/10/2021,30/10/2021,80+,Men,4228,0,0
24/10/2021,30/10/2021,80+,Not Binary,203,0,0
24/10/2021,30/10/2021,80+,Women,8763,22,0
24/10/2021,30/10/2021,NULL,Men,2186,23,0
24/10/2021,30/10/2021,NULL,Not Binary,1147,0,0
24/10/2021,30/10/2021,NULL,Women,2595,15,0
